train_id,model,year,last_check,next_check,warehouse_id
2614,Celica,2002,2024-08-02,2026-03-29,262
2615,LR4,2012,2025-02-06,2025-11-04,330
2616,DeVille,1997,2025-05-01,2025-10-14,175
2617,tC,2013,2024-11-25,2025-11-09,171
2618,Santa Fe,2007,2024-07-05,2026-04-23,84
2619,Mustang,1966,2024-06-07,2025-11-09,227
2620,Ascender,2007,2025-02-28,2025-06-21,28
2621,Stealth,1995,2024-07-18,2026-02-14,341
2622,A3,2012,2025-03-08,2025-06-25,350
2623,Rio,2004,2024-12-06,2025-08-14,40
2624,Mazda3,2004,2025-04-12,2025-10-20,330
2625,New Beetle,2002,2024-12-08,2025-08-03,14
2626,Suburban 2500,1993,2024-09-15,2025-09-17,135
2627,M6,2009,2024-09-05,2025-07-16,364
2628,Truck,1993,2025-03-18,2025-12-14,37
2629,CLS-Class,2009,2024-10-05,2025-05-07,122
2630,W201,1990,2025-02-07,2025-07-17,365
2631,Pilot,2007,2024-09-21,2025-08-08,287
2632,xB,2012,2024-08-25,2026-03-13,89
2633,Swift,1991,2025-01-20,2026-02-09,259
2634,Sierra 1500,2007,2025-03-24,2025-07-03,22
2635,F-Series,1987,2025-02-11,2025-11-11,282
2636,Wrangler,1995,2024-10-19,2026-04-07,200
2637,Suburban 1500,2005,2024-07-05,2025-07-15,182
2638,Borrego,2009,2024-08-06,2025-10-01,163
2639,Mini Cooper S,1963,2024-09-18,2026-01-30,347
2640,Bravada,2000,2024-08-26,2025-07-15,312
2641,SL-Class,2003,2024-05-31,2025-05-07,130
2642,Trooper,2002,2024-12-01,2025-07-16,337
2643,626,1995,2024-05-06,2026-01-08,74
2644,Rio,2002,2024-10-29,2025-10-12,345
2645,X3,2007,2024-05-22,2025-08-07,309
2646,SC,1994,2024-06-27,2026-03-15,46
2647,Armada,2007,2024-06-20,2025-07-07,302
2648,Lancer,2011,2024-10-14,2025-09-21,179
2649,F-Series,2004,2025-04-19,2026-03-09,86
2650,XLR,2009,2025-03-20,2026-02-02,53
2651,Sierra 1500,2000,2025-02-02,2025-08-03,354
2652,09-   ,1999,2024-06-10,2025-12-10,81
2653,Quest,1999,2024-08-20,2025-07-22,85
2654,Discovery Series II,2000,2024-09-07,2026-03-22,339
2655,Prowler,2000,2024-08-13,2025-12-29,137
2656,GTI,2007,2024-11-15,2025-06-21,20
2657,Silverado,2007,2024-09-12,2026-02-10,107
2658,Horizon,1978,2024-11-04,2026-03-08,395
2659,Achieva,1993,2024-06-12,2025-07-03,329
2660,Model T,1909,2024-10-31,2025-05-09,155
2661,530,2002,2024-06-27,2026-03-16,376
2662,Legend,1993,2025-04-22,2026-01-01,52
2663,1500,1995,2025-02-07,2025-07-25,349
2664,Range Rover,1995,2024-10-31,2025-09-20,31
2665,Tracker,1998,2025-02-18,2025-07-17,42
2666,LR4,2012,2025-03-28,2025-09-04,5
2667,Spirit,1994,2025-04-21,2025-12-17,306
2668,Grand Prix,2002,2024-12-14,2026-01-12,274
2669,500SEC,1993,2024-08-12,2025-11-19,321
2670,G35,2003,2024-12-29,2025-05-25,54
2671,Tacoma,1996,2024-08-11,2026-04-20,154
2672,M,1992,2025-03-07,2025-10-24,186
2673,SJ,1989,2024-05-08,2026-02-17,281
2674,E-Class,2000,2024-12-11,2025-06-05,155
2675,Gallardo,2004,2024-09-16,2026-03-19,106
2676,Ram 2500,2003,2025-02-03,2026-03-14,174
2677,7 Series,2002,2024-07-01,2026-01-05,237
2678,M5,2000,2025-04-08,2026-03-10,210
2679,Sentra,2005,2024-08-02,2025-08-10,334
2680,Excel,1987,2024-07-26,2026-04-26,335
2681,Miata MX-5,2002,2024-05-13,2026-02-28,221
2682,Ridgeline,2009,2024-06-20,2025-05-29,262
2683,Grand Prix,2006,2024-06-15,2026-01-30,3
2684,M-Class,2005,2024-05-12,2025-06-04,139
2685,Ram Van 1500,1999,2025-02-22,2026-04-22,76
2686,SLK-Class,2009,2024-06-30,2025-05-23,380
2687,XC70,2009,2024-06-04,2025-10-31,165
2688,Intrigue,1999,2025-04-09,2025-08-17,302
2689,Highlander,2001,2025-01-14,2026-01-12,393
2690,M,2002,2024-07-31,2025-11-26,257
2691,Taurus,2004,2024-07-10,2025-12-21,104
2692,Hemisfear,2007,2025-04-18,2025-08-18,293
2693,S2000,2003,2024-12-09,2026-03-12,370
2694,F-Series,2002,2024-07-02,2026-02-08,35
2695,Esprit,1989,2024-06-22,2025-11-21,109
2696,Baja,2003,2024-11-05,2025-12-14,311
2697,SL-Class,2008,2024-05-18,2025-06-22,5
2698,Esprit,1994,2024-11-29,2025-09-02,106
2699,Grand Prix,1966,2024-08-07,2025-08-20,72
2700,Impreza,2001,2024-09-07,2025-11-20,257
2701,Firebird,1991,2024-11-19,2026-02-12,342
2702,Sportage,2002,2024-07-17,2026-03-07,248
2703,Savana 1500,2007,2024-12-09,2025-10-06,141
2704,Skylark,1996,2024-05-30,2026-01-14,329
2705,3 Series,1999,2024-09-04,2025-12-10,287
2706,F-Series,2011,2024-12-29,2025-11-18,388
2707,Suburban 1500,2008,2025-03-28,2025-08-11,105
2708,2CV,1948,2024-09-27,2026-03-16,313
2709,tC,2013,2024-10-30,2025-10-16,395
2710,Navigator,2008,2025-01-23,2025-11-18,92
2711,Charger,1969,2024-05-29,2025-05-23,215
2712,Flex,2010,2024-12-26,2026-01-12,373
2713,Excursion,2004,2024-10-08,2025-11-13,42
2714,4000s Quattro,1986,2025-01-28,2025-08-02,86
2715,Spirit,1995,2025-03-22,2025-12-05,168
2716,Mazdaspeed6,2007,2024-10-27,2026-04-24,284
2717,Sonoma,2000,2024-05-05,2026-04-15,249
2718,Canyon,2011,2025-02-01,2025-09-26,6
2719,Mountaineer,1997,2024-11-26,2025-05-15,49
2720,Aveo,2005,2024-06-05,2026-02-20,341
2721,Passat,2009,2025-03-08,2026-04-14,323
2722,F-Series,1986,2024-06-17,2025-12-04,131
2723,Thunderbird,1958,2024-07-21,2025-09-20,191
2724,Express 3500,2009,2024-05-08,2025-10-24,273
2725,Corvette,2003,2024-07-10,2025-06-14,230
2726,Pathfinder Armada,2004,2024-09-24,2025-08-20,76
2727,Rabbit,2010,2025-01-12,2026-03-03,120
2728,300,1999,2024-06-29,2025-09-28,201
2729,Astra,2009,2024-10-15,2026-01-24,75
2730,Safari,2000,2024-09-09,2025-06-13,375
2731,Cougar,1999,2024-12-09,2025-07-26,230
2732,Econoline E150,1997,2024-09-29,2025-07-08,24
2733,Tracer,1989,2024-10-04,2025-10-24,40
2734,Civic,1997,2024-07-08,2025-09-21,342
2735,Sunbird,1987,2025-04-23,2025-12-12,111
2736,GTO,1967,2024-09-23,2025-12-09,386
2737,Esprit,2002,2024-08-20,2026-02-13,17
2738,Escape,2007,2024-09-19,2026-02-05,304
2739,Murano,2012,2025-04-24,2025-11-09,335
2740,XLR,2006,2024-09-05,2025-05-15,64
2741,MR2,1993,2024-07-04,2025-07-18,72
2742,RVR,1993,2024-07-12,2025-08-13,232
2743,Mountaineer,2008,2025-04-12,2026-03-18,263
2744,Golf,1996,2024-07-24,2026-03-26,57
2745,Sonata,2000,2024-11-24,2025-09-12,215
2746,750,2006,2024-05-09,2025-05-06,237
2747,928,1993,2025-01-24,2026-04-18,233
2748,Pajero,1996,2024-05-10,2025-09-03,317
2749,Grand Cherokee,2003,2025-04-05,2025-05-22,49
2750,Passat,2007,2025-04-09,2026-04-24,183
2751,H1,1996,2025-02-02,2025-12-08,108
2752,MKX,2011,2024-12-22,2025-11-06,6
2753,Intrepid,2003,2025-02-28,2025-06-01,363
2754,HS,2012,2024-06-19,2026-01-11,372
2755,R8,2008,2024-08-18,2025-10-24,2
2756,Silverado 3500,2001,2024-11-22,2025-10-23,378
2757,Navigator L,2008,2024-08-18,2026-04-05,127
2758,Excursion,2000,2025-02-09,2025-10-25,224
2759,F-Series,2008,2024-08-21,2025-05-17,370
2760,Sierra 1500,2011,2025-01-05,2025-12-24,132
2761,Sequoia,2009,2024-11-23,2026-02-25,379
2762,Navigator L,2008,2024-07-17,2025-12-29,1
2763,3500,1995,2024-08-25,2025-10-09,80
2764,Astro,1995,2025-04-29,2025-07-26,204
2765,Landaulet,2009,2024-11-28,2025-12-16,46
2766,Discovery Series II,2001,2024-11-10,2025-11-18,256
2767,RAV4,2009,2025-02-26,2026-02-10,305
2768,XT,1989,2025-01-02,2025-06-09,204
2769,Chariot,1987,2024-10-22,2025-10-24,70
2770,Dakota,2009,2025-01-11,2025-10-04,396
2771,LS,1991,2024-07-29,2025-10-13,284
2772,LeMans,1991,2025-04-15,2026-02-26,393
2773,Mustang,1983,2024-12-04,2025-11-14,302
2774,Suburban 2500,2011,2024-12-05,2025-08-16,150
2775,LTD Crown Victoria,1985,2025-01-12,2025-10-19,120
2776,Mark VIII,1995,2024-05-22,2025-05-14,328
2777,Intrepid,1996,2024-05-10,2025-07-23,242
2778,E-Series,2001,2024-12-25,2025-08-10,253
2779,F-Series,1995,2024-07-26,2025-10-07,302
2780,Sierra 3500,2006,2024-11-23,2026-03-22,127
2781,Focus,2008,2025-01-05,2025-07-28,306
2782,XLR-V,2008,2025-04-18,2025-11-27,292
2783,Yukon XL 1500,2000,2025-02-25,2026-04-13,36
2784,Coachbuilder,1992,2025-03-14,2025-05-29,380
2785,FJ Cruiser,2008,2025-04-05,2025-06-03,363
2786,Cooper,2011,2024-08-09,2026-03-18,367
2787,9000,1987,2025-01-15,2026-04-04,226
2788,Vision,1993,2024-10-17,2025-12-09,308
2789,SL-Class,1985,2025-02-24,2025-10-08,385
2790,Grand Prix,1979,2024-11-05,2025-11-19,125
2791,Range Rover,2000,2024-08-23,2026-03-09,331
2792,GTI,2009,2024-12-24,2025-10-29,371
2793,Cavalier,1995,2024-07-29,2025-11-19,192
2794,Firebird Trans Am,1986,2025-01-10,2025-09-29,278
2795,Titan,2006,2024-10-18,2026-02-02,23
2796,Grand Cherokee,2000,2024-05-24,2026-01-04,124
2797,CTS-V,2009,2025-03-18,2026-04-19,335
2798,Jetta,1991,2025-03-25,2025-08-15,277
2799,4Runner,1994,2025-03-07,2026-03-29,353
2800,Murciélago,2010,2024-11-07,2025-05-15,133
2801,Navigator,2010,2024-06-14,2025-10-03,89
2802,Ram 2500 Club,1997,2024-12-22,2025-11-13,67
2803,C-Class,2007,2025-01-12,2025-10-09,190
2804,600,1958,2025-01-05,2026-03-12,231
2805,DeVille,2001,2025-03-03,2025-08-10,1
2806,Viper,1996,2024-12-29,2026-04-03,118
2807,B-Series,1989,2024-12-05,2025-07-17,2
2808,Altima,2002,2024-07-28,2025-08-21,347
2809,Town Car,1992,2024-08-27,2025-11-21,336
2810,Wrangler,1992,2024-05-31,2025-10-01,71
2811,Rio,2008,2024-08-20,2025-05-20,237
2812,Mirage,1998,2024-11-16,2025-12-26,267
2813,Esprit,1991,2024-10-22,2025-11-12,253
2814,Sonata,1993,2024-06-10,2025-05-10,215
2815,SL-Class,1987,2025-04-02,2025-08-28,355
2816,MPV,1996,2025-01-28,2025-07-18,186
2817,944,1987,2025-03-10,2025-06-11,395
2818,Sportage,2009,2024-08-15,2026-02-24,241
2819,S4,1994,2024-11-10,2026-03-18,65
2820,del Sol,1993,2025-01-16,2025-09-16,392
2821,V70,1999,2024-12-17,2026-01-03,51
2822,G-Series 1500,1996,2025-02-28,2026-02-13,5
2823,Caravan,2006,2024-10-04,2025-09-15,175
2824,Silverado 1500,2012,2024-07-17,2025-09-15,137
2825,TundraMax,2009,2025-03-27,2026-04-06,43
2826,D150 Club,1992,2024-06-12,2026-04-06,272
2827,Crown Victoria,2004,2024-07-30,2026-04-06,258
2828,968,1995,2025-02-14,2025-12-28,101
2829,Countach,1985,2024-08-06,2026-04-25,266
2830,Skylark,1998,2025-04-25,2026-01-02,22
2831,Topaz,1993,2025-04-27,2025-10-14,83
2832,V50,2006,2025-01-31,2026-01-02,39
2833,V8,1990,2024-10-08,2025-05-05,10
2834,1500 Club Coupe,1998,2024-08-29,2025-08-18,343
2835,F450,2010,2025-01-06,2026-02-07,285
2836,E150,2005,2025-04-25,2025-08-16,279
2837,B-Series,1997,2024-10-21,2026-02-17,141
2838,JX,2013,2024-12-27,2025-07-21,79
2839,Silverado,2002,2025-02-25,2025-12-04,288
2840,B-Series,2001,2024-10-08,2026-01-09,349
2841,Impreza,1997,2024-06-26,2025-06-13,338
2842,V8 Vantage,2010,2025-03-21,2026-04-27,226
2843,E-Series,1991,2025-01-29,2026-03-18,385
2844,Elan,1990,2024-06-12,2025-06-06,294
2845,Caravan,2012,2024-12-28,2025-05-29,53
2846,Ram,2007,2024-09-13,2025-08-26,159
2847,Expo,1992,2024-07-02,2025-08-31,1
2848,Aztek,2002,2024-10-17,2026-04-01,160
2849,S80,2008,2025-01-03,2026-03-05,330
2850,Santa Fe,2010,2025-04-17,2025-10-11,95
2851,Grand Caravan,2000,2025-01-09,2026-01-06,40
2852,Fit,2011,2025-01-26,2026-03-02,188
2853,MKX,2008,2024-09-20,2025-05-07,399
2854,Daewoo Magnus,2005,2024-07-27,2026-02-11,313
2855,Sonic,2012,2025-02-14,2025-10-26,254
2856,Ascender,2007,2024-05-17,2025-11-03,180
2857,Equator,2010,2025-02-04,2025-08-14,67
2858,Tundra,2011,2024-10-21,2025-08-16,236
2859,Ram Van 1500,2001,2024-07-17,2025-10-29,162
2860,CX-7,2012,2025-04-14,2025-05-20,336
2861,Tiburon,1997,2025-01-09,2025-08-25,14
2862,E-Class,2008,2025-04-07,2025-05-10,105
2863,Tacoma Xtra,1995,2024-09-07,2025-09-25,4
2864,S-Type,2008,2024-10-20,2026-05-02,290
2865,300ZX,1994,2024-08-27,2025-12-17,43
2866,New Yorker,1994,2024-06-16,2026-03-13,337
2867,Rio,2004,2024-10-07,2026-01-10,178
2868,Taurus,1989,2025-02-14,2026-01-30,138
2869,Integra,2001,2025-02-16,2026-04-30,229
2870,Silverado 3500,2001,2024-10-14,2026-03-12,325
2871,Town & Country,2001,2025-04-19,2025-09-22,108
2872,Previa,1991,2024-06-30,2025-07-17,351
2873,G-Class,2006,2025-04-20,2025-05-15,105
2874,Stratus,1995,2024-05-16,2026-03-27,206
2875,Escape,2006,2024-06-28,2025-07-21,183
2876,Stratus,2003,2024-06-01,2026-04-21,67
2877,Pajero,2004,2025-04-20,2026-03-14,54
2878,Explorer,2007,2025-03-27,2025-06-23,265
2879,Grand Cherokee,1995,2024-06-02,2026-03-30,213
2880,Mirage,1984,2025-03-31,2025-10-13,296
2881,Tracker,1999,2025-02-27,2025-06-14,111
2882,Silverado 3500,2007,2025-03-15,2025-10-09,112
2883,Vision,1996,2024-12-27,2025-12-31,105
2884,530,2001,2025-01-08,2026-02-18,369
2885,Kizashi,2012,2024-05-21,2026-01-20,345
2886,Ranger,1994,2024-10-22,2025-07-23,330
2887,1500 Club Coupe,1997,2024-06-20,2026-03-15,296
2888,GTI,2003,2024-12-01,2025-10-26,89
2889,Town Car,1986,2024-10-11,2025-06-13,48
2890,Neon,1998,2024-12-22,2026-02-04,31
2891,6 Series,2005,2025-02-06,2026-04-09,104
2892,Thunderbird,2003,2024-12-11,2025-08-21,387
2893,Grand Caravan,1996,2025-02-17,2025-06-21,125
2894,Viper,1998,2025-02-14,2025-11-17,338
2895,Civic Si,2003,2025-01-31,2026-04-20,346
2896,Tribute,2010,2024-05-12,2026-04-29,116
2897,911,2012,2025-05-03,2025-07-15,340
2898,Corvette,2005,2024-08-06,2025-08-08,207
2899,Sunbird,1985,2024-10-06,2025-12-08,95
2900,Vandura 1500,1993,2024-10-29,2026-03-25,39
2901,Q7,2012,2025-01-20,2025-09-20,297
2902,Aviator,2003,2024-06-28,2025-11-13,64
2903,Fusion,2007,2025-03-03,2025-05-20,143
2904,M Roadster,2008,2024-08-04,2026-01-01,155
2905,Range Rover,1992,2024-06-07,2025-09-20,59
2906,H1,1996,2025-03-07,2026-03-06,222
2907,E250,2006,2025-03-22,2025-10-10,81
2908,CX-7,2007,2024-10-18,2026-01-02,360
2909,Xterra,2005,2024-06-06,2026-01-11,75
2910,MX-5,1995,2024-09-16,2026-03-24,62
2911,2500,1994,2025-02-13,2025-11-14,386
2912,Pathfinder,2012,2025-04-05,2025-06-06,344
2913,H3T,2010,2024-08-12,2025-06-01,108
2914,S40,2011,2024-10-28,2026-02-17,59
2915,Outback,2006,2024-11-26,2025-08-05,180
2916,E-Class,2007,2024-12-05,2026-02-03,185
2917,M5,2001,2024-09-19,2025-09-23,347
2918,PT Cruiser,2002,2024-06-10,2026-03-30,354
2919,Yaris,2010,2025-01-01,2025-07-26,142
2920,900,1997,2024-09-14,2025-12-17,84
2921,xA,2005,2025-04-23,2026-02-28,191
2922,Highlander,2011,2024-08-01,2025-06-12,159
2923,Magnum,2007,2024-12-18,2026-02-15,291
2924,Yukon,2008,2025-04-09,2025-09-23,141
2925,Discovery,2000,2024-09-02,2025-06-23,216
2926,Voyager,2001,2024-08-31,2025-07-22,260
2927,Savana 1500,2002,2024-10-27,2026-05-02,230
2928,GT500,2008,2024-09-30,2025-05-16,129
2929,DB9,2012,2024-08-25,2025-07-20,152
2930,A4,2009,2025-03-29,2026-02-10,77
2931,Tempo,1984,2024-06-13,2025-09-22,31
2932,G-Class,2003,2024-07-31,2025-07-26,145
2933,Cayman,2008,2024-05-25,2026-01-13,201
2934,Armada,2011,2024-11-05,2026-04-13,387
2935,Express 2500,1999,2024-11-26,2025-12-08,27
2936,Premier,1992,2024-07-17,2026-01-28,263
2937,Corvette,1999,2024-10-04,2025-08-02,50
2938,Intrigue,2000,2024-07-11,2026-04-07,56
2939,Cherokee,2001,2024-06-15,2026-04-15,56
2940,300ZX,1992,2025-04-27,2025-10-02,258
2941,TundraMax,2009,2024-11-06,2026-01-19,54
2942,Pathfinder,2000,2025-04-24,2025-09-13,308
2943,X5 M,2012,2025-01-16,2025-06-15,18
2944,RX-7,1989,2025-03-02,2026-01-20,51
2945,Sierra 2500,2012,2025-03-27,2026-04-12,11
2946,Tempo,1989,2024-06-03,2026-02-02,392
2947,CLK-Class,2009,2024-05-27,2026-04-19,8
2948,Daewoo Lacetti,2006,2025-03-22,2025-07-25,94
2949,Eldorado,1998,2024-07-05,2025-07-15,29
2950,W201,1984,2025-03-09,2025-05-20,347
2951,E-Series,2012,2024-09-28,2025-12-08,134
2952,Neon,1999,2025-01-13,2025-07-24,2
2953,900,1994,2024-11-19,2025-05-07,314
2954,Freelander,2001,2024-11-18,2025-05-26,279
2955,SRX,2012,2025-01-03,2026-04-17,18
2956,Mirage,2000,2024-07-04,2025-08-31,188
2957,Impreza WRX,2010,2024-09-01,2026-01-13,229
2958,Viper,1996,2024-11-14,2025-12-20,71
2959,2500 Club Coupe,1995,2024-05-30,2025-10-25,289
2960,M3,2002,2024-12-11,2025-07-30,298
2961,Silhouette,2001,2024-11-22,2026-05-03,353
2962,Alcyone SVX,1997,2024-05-12,2025-05-29,152
2963,Challenger,2002,2024-09-13,2025-07-09,80
2964,Legacy,1996,2024-12-15,2025-12-20,265
2965,Yukon XL 1500,2013,2024-06-18,2026-01-02,76
2966,F-Series,2004,2025-02-26,2025-10-11,388
2967,Riviera,1986,2024-12-02,2025-05-14,71
2968,Freelander,2009,2024-11-18,2026-01-26,149
2969,Escort,1992,2025-02-06,2026-01-09,130
2970,Grand Cherokee,2003,2025-03-24,2025-06-08,307
2971,Continental GT,2006,2024-08-13,2026-01-26,270
2972,Swift,1989,2024-09-07,2026-03-12,281
2973,1500,1996,2024-07-31,2026-02-21,18
2974,riolet,1998,2024-11-26,2025-12-12,106
2975,Mazda6,2007,2025-02-20,2026-03-08,301
2976,G-Class,2012,2024-12-29,2025-11-06,276
2977,Eclipse,1989,2024-08-16,2025-07-21,286
2978,Crown Victoria,1995,2025-01-26,2025-06-12,259
2979,RAV4,1998,2025-04-09,2025-08-03,58
2980,Eldorado,1999,2024-11-26,2026-03-21,180
2981,Daewoo Lacetti,2005,2024-06-10,2026-02-08,81
2982,Sportage,2009,2025-05-02,2025-10-20,88
2983,Silverado 3500,2004,2025-02-18,2026-03-12,105
2984,X5,2007,2024-06-23,2026-03-14,145
2985,MX-5,2000,2025-01-15,2026-05-03,11
2986,Sigma,1989,2024-08-19,2025-09-11,295
2987,Falcon,1967,2024-09-26,2025-10-18,26
2988,LeMans,1964,2024-12-18,2025-07-04,394
2989,Express 1500,1999,2025-04-13,2025-06-13,197
2990,612 Scaglietti,2009,2024-12-29,2025-10-07,4
2991,Crown Victoria,2001,2025-01-16,2025-06-13,185
2992,XF,2011,2025-03-02,2025-10-06,218
2993,Venture,2003,2024-10-30,2025-12-19,334
2994,XJ Series,2005,2025-03-12,2025-05-18,190
2995,Expedition EL,2008,2025-02-22,2026-03-05,322
2996,90,1990,2024-11-30,2026-01-24,206
2997,2500,1996,2024-06-11,2025-07-20,268
2998,Sierra 2500,2010,2025-03-30,2025-07-12,11
2999,V50,2010,2025-01-30,2026-03-14,229
3000,Diablo,1994,2025-04-15,2025-10-24,243
3001,F150,2010,2025-04-25,2025-07-13,75
3002,Santa Fe,2002,2024-09-17,2025-07-09,299
3003,E-Series,2002,2024-09-05,2025-10-13,252
3004,Escalade,2009,2024-06-29,2025-07-07,314
3005,Lynx,1984,2024-10-10,2026-02-19,393
3006,Ranger,2003,2024-08-10,2025-06-15,19
3007,Veracruz,2007,2024-05-20,2026-03-25,202
3008,F350,2003,2025-03-28,2026-01-26,326
3009,C-Class,1998,2024-11-22,2025-11-21,37
3010,Sorento,2006,2024-07-07,2025-06-22,256
3011,Yaris,2009,2024-12-05,2025-05-16,29
3012,E250,2010,2024-10-15,2025-10-17,13
3013,Expedition,2002,2025-01-16,2025-09-09,229
3014,2500,1996,2025-01-26,2025-06-06,42
3015,Truck,1995,2024-12-04,2025-11-23,66
3016,Optima,2002,2024-06-23,2025-08-08,64
3017,TL,2007,2024-09-15,2026-04-21,118
3018,Crossfire Roadster,2006,2024-07-15,2026-01-18,171
3019,370Z,2011,2024-07-14,2026-01-12,178
3020,Familia,1985,2024-07-28,2026-01-28,72
3021,9000,1986,2024-10-26,2025-09-05,87
3022,Monte Carlo,1997,2025-04-24,2026-04-14,67
3023,C/V,2012,2025-01-12,2025-07-18,104
3024,6000,1986,2025-01-19,2025-05-11,69
3025,MR2,1994,2024-07-09,2026-01-09,366
3026,Ram 1500,1999,2024-12-17,2026-01-09,34
3027,XK Series,2004,2025-02-06,2025-10-02,28
3028,Escort,1990,2024-06-05,2026-03-19,237
3029,Explorer Sport Trac,2004,2024-07-13,2025-08-06,364
3030,F430,2006,2024-09-17,2025-09-23,303
3031,XC90,2011,2024-07-06,2025-10-04,150
3032,Swift,2005,2025-03-13,2025-10-21,249
3033,Ram,1994,2025-03-10,2025-07-17,76
3034,GX,2008,2024-05-25,2026-03-15,74
3035,RVR,1992,2024-11-19,2026-02-16,19
3036,Tundra,2005,2024-10-24,2025-11-28,382
3037,Optima,2003,2024-08-17,2026-01-06,190
3038,Camry,2001,2025-03-12,2025-09-15,312
3039,LR2,2012,2025-03-19,2025-07-17,348
3040,S8,2007,2025-02-23,2025-11-24,163
3041,Genesis Coupe,2013,2024-11-26,2026-04-06,339
3042,Sentra,1995,2025-03-23,2025-06-16,395
3043,Escort,1995,2024-05-21,2025-11-29,25
3044,Sebring,1997,2024-05-06,2026-03-13,257
3045,Mazdaspeed 3,2009,2024-06-03,2025-08-09,274
3046,Maxima,2000,2024-10-28,2025-12-18,137
3047,W123,1977,2024-11-11,2025-08-17,302
3048,Ram Van 2500,1996,2025-02-19,2026-03-16,58
3049,Yukon XL 1500,2013,2024-09-17,2025-09-11,183
3050,Spectra,2001,2025-04-24,2025-07-01,47
3051,Millenia,2001,2024-07-20,2025-12-22,60
3052,Touareg,2007,2025-01-19,2025-08-15,193
3053,LS,1991,2024-10-26,2025-09-21,24
3054,Venture,2004,2025-03-08,2026-03-07,337
3055,Cutlass Supreme,1995,2025-01-10,2025-12-20,153
3056,Miata MX-5,2004,2024-10-20,2025-08-03,352
3057,Skylark,1985,2024-11-07,2025-10-26,255
3058,Th!nk,2002,2025-02-23,2026-03-30,247
3059,Terrain,2010,2024-06-10,2026-02-28,197
3060,Taurus,1987,2024-11-13,2025-09-15,185
3061,Equator,2011,2024-06-12,2025-07-27,29
3062,Camaro,1980,2025-01-14,2025-08-23,180
3063,Cayenne,2009,2024-07-15,2026-02-16,257
3064,Quest,1993,2024-05-30,2026-04-02,95
3065,Intrepid,1994,2025-04-26,2025-10-25,326
3066,New Beetle,2001,2024-07-15,2026-03-28,70
3067,Gemini,1988,2024-05-18,2025-12-02,306
3068,80,1991,2024-06-21,2025-11-16,97
3069,Jetta,2008,2025-04-08,2025-09-19,198
3070,Relay,2007,2025-04-04,2025-06-01,31
3071,Passat,1996,2024-09-16,2026-03-12,315
3072,2500,2012,2024-12-18,2026-03-17,63
3073,911,1989,2025-04-27,2025-11-16,212
3074,Savana 2500,2000,2024-06-05,2026-04-17,125
3075,Camaro,1998,2025-04-05,2026-02-23,353
3076,Charger,1968,2025-03-26,2025-10-27,276
3077,2500,1995,2025-03-22,2025-10-24,231
3078,2500 Club Coupe,1994,2024-07-24,2025-07-25,234
3079,Kizashi,2012,2024-09-05,2026-03-21,373
3080,XJ,2007,2024-08-24,2026-01-30,265
3081,5 Series,2007,2025-01-19,2025-10-18,364
3082,Mustang,1980,2025-01-05,2025-10-29,194
3083,626,2001,2025-01-06,2026-02-14,286
3084,D250,1993,2024-06-21,2025-12-26,242
3085,Excursion,2003,2025-04-07,2025-10-27,323
3086,Continental Mark VII,1989,2024-08-13,2026-01-05,303
3087,Continental Flying Spur,2006,2024-05-27,2026-02-27,374
3088,Dakota,2010,2025-04-14,2025-11-29,269
3089,Ciera,1996,2024-06-19,2025-05-05,93
3090,Aura,2009,2024-11-29,2026-01-04,377
3091,Ranger,2008,2025-04-17,2025-05-21,383
3092,F150,1994,2024-06-13,2025-07-11,329
3093,Corvette,1969,2024-08-21,2026-01-08,344
3094,Skylark,1996,2025-04-18,2026-01-30,54
3095,Firebird,1996,2024-06-14,2025-11-03,169
3096,Safari,1986,2025-04-02,2025-09-12,331
3097,Neon,1997,2025-01-07,2026-01-29,111
3098,DeVille,2004,2024-11-09,2025-07-04,159
3099,F-Series,1993,2024-05-12,2025-07-05,219
3100,Elantra,2003,2025-03-13,2026-04-09,260
3101,Carens,2008,2025-05-03,2026-02-11,233
3102,rio,1999,2024-07-06,2026-04-21,327
3103,Mountaineer,2006,2024-11-03,2026-02-08,47
3104,Intrepid,1994,2024-05-06,2025-06-02,95
3105,Monte Carlo,1973,2024-06-06,2025-10-10,353
3106,Ram 2500,2000,2025-04-02,2025-10-12,83
3107,2500 Club Coupe,1998,2025-02-13,2026-02-04,284
3108,Titan,2007,2024-08-27,2025-05-07,88
3109,Landaulet,2010,2024-10-19,2025-08-02,258
3110,Avalon,2005,2024-07-20,2026-04-24,398
3111,Caprice,1992,2024-09-29,2026-02-02,378
3112,Impreza,1994,2025-03-28,2026-02-24,238
3113,LX,2002,2024-11-02,2025-09-26,270
3114,Jetta,1986,2024-10-04,2025-06-27,356
3115,Diamante,1992,2025-03-06,2025-06-07,102
3116,Gallardo,2009,2024-09-17,2025-12-09,239
3117,QX56,2012,2025-03-28,2025-09-20,186
3118,Sky,2008,2024-11-20,2025-08-19,132
3119,LS,2008,2025-04-30,2025-06-02,95
3120,Firebird,1989,2025-04-14,2025-10-19,276
3121,F250,1993,2024-09-10,2025-11-05,281
3122,Explorer,2006,2025-04-26,2025-10-30,253
3123,Murciélago,2006,2024-11-25,2026-01-28,360
3124,Sienna,1999,2024-07-24,2025-12-06,331
3125,Rabbit,2006,2024-09-22,2025-11-01,82
3126,Optima,2004,2024-12-18,2025-06-16,144
